Year,Series,Series Label,Economy,Economy Label,Flow,Flow Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,Percentage of imports,Percentage of imports Footnote,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Normalized trade balance,Normalized trade balance Footnote
2005,2102,"Trade in services by category and by partner - BPM6",3347,"ESCAP: Pacific",14,"Balance",346.954,,0.7699,,0.03854,,0.0038,
2005,2102,"Trade in services by category and by partner - BPM6",3348,"ESCAP: Pacific island developing economies (PIDE)",14,"Balance",-65834.311,,-17.25751,,-0.73497,,-0.0944,
2005,2102,"Trade in services by category and by partner - BPM6",3349,"ESCAP: Other area",14,"Balance",-42043.18,,-40.11582,,-4.36551,,-0.2509,
2005,2102,"Trade in services by category and by partner - BPM6",3350,"ESCAP: East and North-East Asia, incl. the Russian Federation",14,"Balance",-65834.311,,-17.25751,,-0.73497,,-0.0944,
2005,2102,"Trade in services by category and by partner - BPM6",3355,"UNECE (Economic Commission for Europe)",14,"Balance",233327.772,,13.60291,,0.74834,,0.0637,
2005,2102,"Trade in services by category and by partner - BPM6",3360,"UNECE: Eastern Europe, Caucasus and Central Asia",14,"Balance",-15553.917,,-24.26307,,-1.53402,,-0.1381,
2005,2102,"Trade in services by category and by partner - BPM6",3361,"UNECE: West Balkans",14,"Balance",6481.559,,86.92808,,6.28482,,0.303,
2005,2102,"Trade in services by category and by partner - BPM6",3370,"ESCWA (Economic and Social Commission for Western Asia)",14,"Balance",-35845.332,,-32.68914,,-3.38777,,-0.1954,
2005,2102,"Trade in services by category and by partner - BPM6",3371,"ESCWA: Arab countries",14,"Balance",-39355.832,,-33.89506,,-3.27891,,-0.2041,
2005,2102,"Trade in services by category and by partner - BPM6",340,"Honduras",14,"Balance",844.405,,90.85104,,8.65434,,0.3124,
2005,2102,"Trade in services by category and by partner - BPM6",3401,"EFTA (European Free Trade Association)",14,"Balance",20108.973,,25.68149,,2.72317,,0.1138,
2005,2102,"Trade in services by category and by partner - BPM6",3402,"EU25 (European Union 2004 … 2007)",14,"Balance",136454.515,,11.84428,,0.95705,,0.0559,
2005,2102,"Trade in services by category and by partner - BPM6",3404,"EU15 (European Union 1995 … 2004)",14,"Balance",121082.205,,11.07409,,0.89459,,0.0525,
2005,2102,"Trade in services by category and by partner - BPM6",3406,"Euro area",14,"Balance",61020.326,,7.14516,,0.58062,,0.0345,
2005,2102,"Trade in services by category and by partner - BPM6",3408,"EU27 (European Union 2007 … 2013)",14,"Balance",141587.957,,12.19563,,0.98419,,0.0575,
2005,2102,"Trade in services by category and by partner - BPM6",3410,"EU28 (European Union 2013 … 2020)",14,"Balance",147059.938,,12.62764,,1.01902,,0.0594,
2005,2102,"Trade in services by category and by partner - BPM6",3412,"European Union (2020 …)",14,"Balance",82156.105,,8.36278,,0.6908,,0.0401,
2005,2102,"Trade in services by category and by partner - BPM6",344,"China, Hong Kong SAR",14,"Balance",-8871.55,,-15.77309,,-4.88604,,-0.0856,
2005,2102,"Trade in services by category and by partner - BPM6",348,"Hungary",14,"Balance",1362.164,,11.58091,,1.20566,,0.0547,
2005,2102,"Trade in services by category and by partner - BPM6",3501,"MSG (Melanesian Spearhead Group)",14,"Balance",-415.601,,-22.72415,,-3.73832,,-0.1282,
2005,2102,"Trade in services by category and by partner - BPM6",352,"Iceland",14,"Balance",-195.653,,-8.0984,,-1.16373,,-0.0422,
2005,2102,"Trade in services by category and by partner - BPM6",356,"India",14,"Balance",-8456.6,"Estimated",-13.94659,"Estimated",-1.02677,"Estimated",-0.075,"Estimated"
2005,2102,"Trade in services by category and by partner - BPM6",360,"Indonesia",14,"Balance",-9199.6,,-41.44561,,-3.02249,,-0.2614,
2005,2102,"Trade in services by category and by partner - BPM6",3601,"Northern America and Europe",14,"Balance",222364.178,,13.27762,,0.73121,,0.0623,
2005,2102,"Trade in services by category and by partner - BPM6",3602,"Central and Southern Asia",14,"Balance",-26986.505,,-28.03319,,-1.97941,,-0.163,
2005,2102,"Trade in services by category and by partner - BPM6",3603,"Eastern and South-Eastern Asia",14,"Balance",-94360.2,,-18.40557,,-0.9913,,-0.1014,
2005,2102,"Trade in services by category and by partner - BPM6",3604,"Western Asia and Northern Africa",14,"Balance",-22297.785,,-15.29738,,-1.19699,,-0.0828,
2005,2102,"Trade in services by category and by partner - BPM6",364,"Iran (Islamic Republic of)",14,"Balance",-5842,"Estimated",-53.88802,"Estimated",-2.57979,"Estimated",-0.3688,"Estimated"
2005,2102,"Trade in services by category and by partner - BPM6",368,"Iraq",14,"Balance",-5739.3,,-94.17179,,-11.48897,,-0.8899,
2005,2102,"Trade in services by category and by partner - BPM6",372,"Ireland",14,"Balance",-16920.452,,-23.02114,,-7.99478,,-0.1301,
2005,2102,"Trade in services by category and by partner - BPM6",376,"Israel",14,"Balance",3011.5,,21.00509,,2.1129,,0.095,
2005,2102,"Trade in services by category and by partner - BPM6",380,"Italy",14,"Balance",-2743.693,"Estimated",-2.89464,"Estimated",-0.14771,"Estimated",-0.0147,"Estimated"
2005,2102,"Trade in services by category and by partner - BPM6",384,"Côte d'Ivoire",14,"Balance",-1337.477,,-58.86026,,-7.8284,,-0.417,
2005,2102,"Trade in services by category and by partner - BPM6",388,"Jamaica",14,"Balance",607.64,,35.28626,,5.40419,,0.15,
2005,2102,"Trade in services by category and by partner - BPM6",3901,"APEC (Asia-Pacific Economic Cooperation)",14,"Balance",-59300.678,,-5.90458,,-0.22384,,-0.0304,
2005,2102,"Trade in services by category and by partner - BPM6",3903,"CIS (Commonwealth of Independent States)",14,"Balance",-17805.045,,-33.11739,,-1.97009,,-0.1984,
2005,2102,"Trade in services by category and by partner - BPM6",3905,"OECD (Organisation for Economic Cooperation and Development)",14,"Balance",180264.309,,9.49001,,0.48102,,0.0453,
2005,2102,"Trade in services by category and by partner - BPM6",3906,"OPEC (Organization of the Petroleum Exporting Countries)",14,"Balance",-75473.832,,-68.88539,,-5.23445,,-0.5254,
2005,2102,"Trade in services by category and by partner - BPM6",3907,"ACP (African, Caribbean and Pacific Group of States)",14,"Balance",-9141.059,,-14.30141,,-0.97637,,-0.077,
2005,2102,"Trade in services by category and by partner - BPM6",3908,"LAS (League of Arab States)",14,"Balance",-39355.832,,-33.89506,,-3.27891,,-0.2041,
2005,2102,"Trade in services by category and by partner - BPM6",3909,"OIC (Organisation of Islamic Cooperation)",14,"Balance",-65293.106,,-28.71822,,-2.19303,,-0.1677,
2005,2102,"Trade in services by category and by partner - BPM6",3910,"OAS (Organization of American States)",14,"Balance",55289.842,,11.68546,,0.32412,,0.0552,
2005,2102,"Trade in services by category and by partner - BPM6",3912,"G7 (Group of Seven)",14,"Balance",66366.753,,5.83412,,0.23294,,0.0283,
2005,2102,"Trade in services by category and by partner - BPM6",3913,"G8 (Group of Eight)",14,"Balance",54741.253,,4.64684,,0.18707,,0.0227,
2005,2102,"Trade in services by category and by partner - BPM6",3916,"G20 (Group of Twenty)",14,"Balance",104853.633,,5.00989,,0.24718,,0.0244,
2005,2102,"Trade in services by category and by partner - BPM6",3919,"G-77 (Group of 77)",14,"Balance",-114823.403,,-20.63876,,-1.36373,,-0.1151,
2005,2102,"Trade in services by category and by partner - BPM6",392,"Japan",14,"Balance",-37001.3,,-26.61388,,-0.77809,,-0.1535,
2005,2102,"Trade in services by category and by partner - BPM6",3921,"GSTP (Global System of Trade Preferences among Developing Countries)",14,"Balance",-80007.343,,-19.67356,,-1.24505,,-0.1091,
2005,2102,"Trade in services by category and by partner - BPM6",3922,"GSTP: Africa",14,"Balance",-465.092,,-1.2384,,-0.07358,,-0.0062,
2005,2102,"Trade in services by category and by partner - BPM6",3923,"GSTP: Latin America",14,"Balance",-18253.271,,-22.4156,,-0.70057,,-0.1262,
2005,2102,"Trade in services by category and by partner - BPM6",3924,"GSTP: Asia",14,"Balance",-61288.98,,-21.30401,,-1.92219,,-0.1192,
2005,2102,"Trade in services by category and by partner - BPM6",3932,"TPP (Trans-Pacific Partnership)",14,"Balance",-61324.005,,-16.91878,,-0.74604,,-0.0924,
2005,2102,"Trade in services by category and by partner - BPM6",3940,"ACP: Africa",14,"Balance",-22615.071,,-42.41741,,-2.86382,,-0.2692,
2005,2102,"Trade in services by category and by partner - BPM6",3941,"ACP: Western Africa",14,"Balance",-8447.387,,-57.62838,,-3.20996,,-0.4048,
2005,2102,"Trade in services by category and by partner - BPM6",3942,"ACP: Eastern Africa",14,"Balance",188.802,,2.14758,,0.16823,,0.0106,
2005,2102,"Trade in services by category and by partner - BPM6",3943,"ACP: Central Africa",14,"Balance",-12425.707,,-85.81496,,-12.48218,,-0.7515,
2005,2102,"Trade in services by category and by partner - BPM6",3944,"ACP: Southern Africa",14,"Balance",-574.803,,-4.1403,,-0.20561,,-0.0211,
2005,2102,"Trade in services by category and by partner - BPM6",3945,"ACP: Caribbean",14,"Balance",13926.051,,162.90153,,10.5521,,0.4489,
2005,2102,"Trade in services by category and by partner - BPM6",3946,"ACP: Pacific",14,"Balance",-452.039,,-22.01981,,-3.10168,,-0.1237,
2005,2102,"Trade in services by category and by partner - BPM6",3947,"ACP: LDCs",14,"Balance",-14035.142,,-63.55167,,-6.30435,,-0.4658,
2005,2102,"Trade in services by category and by partner - BPM6",3948,"ACP: LLDCs",14,"Balance",-3378.272,,-43.89146,,-3.93564,,-0.2812,
2005,2102,"Trade in services by category and by partner - BPM6",3949,"ACP: islands states",14,"Balance",13966.994,,114.1001,,9.01607,,0.3633,
2005,2102,"Trade in services by category and by partner - BPM6",3950,"ACP: Northern Africa",14,"Balance",-1355.976,,-90.21796,,-3.8541,,-0.8218,
2005,2102,"Trade in services by category and by partner - BPM6",398,"Kazakhstan",14,"Balance",-5433.98,,-72.24788,,-9.51266,,-0.5655,
2005,2102,"Trade in services by category and by partner - BPM6",400,"Jordan",14,"Balance",-129.62,,-5.09907,,-1.01902,,-0.0262,
2005,2102,"Trade in services by category and by partner - BPM6",404,"Kenya",14,"Balance",730.51,,63.39802,,3.39685,,0.2407,
2005,2102,"Trade in services by category and by partner - BPM6",410,"Korea, Republic of",14,"Balance",-9130.3,,-15.2526,,-0.97661,,-0.0826,
2005,2102,"Trade in services by category and by partner - BPM6",414,"Kuwait",14,"Balance",-3940.07,,-45.21161,,-4.87645,,-0.2921,
2005,2102,"Trade in services by category and by partner - BPM6",417,"Kyrgyzstan",14,"Balance",-30.842,,-10.62572,,-1.25361,,-0.0561,
2005,2102,"Trade in services by category and by partner - BPM6",418,"Lao People's Dem. Rep.",14,"Balance",165.268,,424.1176,,5.60923,,0.6795,
2005,2102,"Trade in services by category and by partner - BPM6",422,"Lebanon",14,"Balance",2973.91,,37.69123,,13.83861,,0.1586,
2005,2102,"Trade in services by category and by partner - BPM6",426,"Lesotho",14,"Balance",-333.832,,-90.80998,,-21.40432,,-0.8317,
2005,2102,"Trade in services by category and by partner - BPM6",428,"Latvia",14,"Balance",864.864,,53.96105,,5.11483,,0.2125,
2005,2102,"Trade in services by category and by partner - BPM6",430,"Liberia",14,"Balance",-642.246,,-75.07391,,-90.93973,,-0.6009,
2005,2102,"Trade in services by category and by partner - BPM6",434,"Libya",14,"Balance",-1815,,-77.26692,,-3.99327,,-0.6296,
2005,2102,"Trade in services by category and by partner - BPM6",440,"Lithuania",14,"Balance",966.592,,46.65368,,3.69755,,0.1891,
2005,2102,"Trade in services by category and by partner - BPM6",442,"Luxembourg",14,"Balance",13025.258,,47.58451,,34.87682,,0.1922,
2005,2102,"Trade in services by category and by partner - BPM6",446,"China, Macao SAR",14,"Balance",6282.733,,417.67687,,51.95658,,0.6762,
2005,2102,"Trade in services by category and by partner - BPM6",450,"Madagascar",14,"Balance",-207.203,,-29.53751,,-3.54227,,-0.1733,
2005,2102,"Trade in services by category and by partner - BPM6",454,"Malawi",14,"Balance",-92.047,,-57.75777,,-2.51778,,-0.4061,
2005,2102,"Trade in services by category and by partner - BPM6",458,"Malaysia",14,"Balance",-2206,,-10.0475,,-1.53691,,-0.0529,
2005,2102,"Trade in services by category and by partner - BPM6",462,"Maldives",14,"Balance",109.808,,51.53587,,9.43885,,0.2049,
2005,2102,"Trade in services by category and by partner - BPM6",466,"Mali",14,"Balance",-315.64,,-53.50284,,-5.05426,,-0.3652,
2005,2102,"Trade in services by category and by partner - BPM6",470,"Malta",14,"Balance",888.989,,27.24246,,13.90541,,0.1199,
2005,2102,"Trade in services by category and by partner - BPM6",478,"Mauritania",14,"Balance",-299.172,,-78.99097,,-10.65289,,-0.6528,
2005,2102,"Trade in services by category and by partner - BPM6",480,"Mauritius",14,"Balance",420.35,,35.09497,,6.20417,,0.1493,
2005,2102,"Trade in services by category and by partner - BPM6",484,"Mexico",14,"Balance",-7068.3,,-30.99561,,-0.80553,,-0.1834,
2005,2102,"Trade in services by category and by partner - BPM6",496,"Mongolia",14,"Balance",13.606,,3.39441,,0.46501,,0.0167,
2005,2102,"Trade in services by category and by partner - BPM6",498,"Moldova, Republic of",14,"Balance",20.46,,4.80665,,0.57047,,0.0235,
2005,2102,"Trade in services by category and by partner - BPM6",500,"Montserrat",14,"Balance",-10.937,,-42.48825,,-22.37771,,-0.2697,
2005,2102,"Trade in services by category and by partner - BPM6",504,"Morocco",14,"Balance",5418.68,,140.9144,,8.66369,,0.4133,
2005,2102,"Trade in services by category and by partner - BPM6",508,"Mozambique",14,"Balance",-306.604,,-47.27363,,-3.62447,,-0.3095,
2005,2102,"Trade in services by category and by partner - BPM6",5100,"Africa",14,"Balance",-15422.551,,-20.04296,,-1.36773,,-0.1114,
2005,2102,"Trade in services by category and by partner - BPM6",5110,"Northern Africa",14,"Balance",5836.544,,23.22084,,1.56431,,0.104,
2005,2102,"Trade in services by category and by partner - BPM6",512,"Oman",14,"Balance",-2206.608,,-70.15149,,-7.09931,,-0.5403,
2005,2102,"Trade in services by category and by partner - BPM6",5120,"Sub-Saharan Africa",14,"Balance",-21259.095,,-41.03079,,-2.81765,,-0.2581,
2005,2102,"Trade in services by category and by partner - BPM6",5121,"Eastern Africa",14,"Balance",188.802,,2.14758,,0.16823,,0.0106,
2005,2102,"Trade in services by category and by partner - BPM6",5122,"Middle Africa",14,"Balance",-12425.707,,-85.81496,,-12.48218,,-0.7515,
2005,2102,"Trade in services by category and by partner - BPM6",5123,"Southern Africa",14,"Balance",-574.803,,-4.1403,,-0.20561,,-0.0211,
2005,2102,"Trade in services by category and by partner - BPM6",5124,"Western Africa",14,"Balance",-8447.387,,-57.62838,,-3.20996,,-0.4048,
2005,2102,"Trade in services by category and by partner - BPM6",516,"Namibia",14,"Balance",43.634,,11.8773,,0.61272,,0.0561,
2005,2102,"Trade in services by category and by partner - BPM6",5200,"America",14,"Balance",58011.575,,12.20471,,0.33971,,0.0575,
2005,2102,"Trade in services by category and by partner - BPM6",5210,"Northern America",14,"Balance",61819.7,,16.3477,,0.43229,,0.0756,
2005,2102,"Trade in services by category and by partner - BPM6",5220,"Latin America and the Caribbean",14,"Balance",-3808.125,,-3.9192,,-0.13717,,-0.02,
2005,2102,"Trade in services by category and by partner - BPM6",5221,"Caribbean",14,"Balance",16700.349,,166.87551,,12.03898,,0.4549,
2005,2102,"Trade in services by category and by partner - BPM6",5222,"Central America",14,"Balance",-2681.695,,-8.88349,,-0.27583,,-0.0465,
2005,2102,"Trade in services by category and by partner - BPM6",5223,"South America",14,"Balance",-17826.779,,-31.29115,,-1.07053,,-0.1855,
2005,2102,"Trade in services by category and by partner - BPM6",524,"Nepal",14,"Balance",-54.384,,-12.5098,,-0.6585,,-0.0667,
2005,2102,"Trade in services by category and by partner - BPM6",530,"Netherlands Antilles",14,"Balance",1184.645,"Estimated",161.39513,"Estimated",38.80783,"Estimated",0.4466,"Estimated"
2005,2102,"Trade in services by category and by partner - BPM6",5300,"Asia",14,"Balance",-149481.033,,-20.48905,,-1.20823,,-0.1141,
2005,2102,"Trade in services by category and by partner - BPM6",5310,"Central Asia",14,"Balance",-6054.028,,-57.00538,,-6.49835,,-0.3987,
2005,2102,"Trade in services by category and by partner - BPM6",5320,"Southern Asia",14,"Balance",-20932.476,,-24.44064,,-1.64797,,-0.1392,
2005,2102,"Trade in services by category and by partner - BPM6",533,"Aruba",14,"Balance",596.133,,83.76572,,24.40503,,0.2952,
